"wellcol","plate","area","greenness","num_of_particles","circularity","major_axis_length","minor_axis_length","ferret_number"
"a07",3,13035,0.486671954708301,1,0.606692928031395,147.297416112881,119.590536346285,1.23169613563495
"h06",3,7628.2,0.4360215051535,1,0.351377414241059,149.005971388325,80.4536227111145,1.85646889503609
"g06",3,13875.2,0.496971601216886,1,0.45417579248004,143.969737236562,133.390982914608,1.07932232915889
"f06",3,2605.8,0.438987306007042,1,0.817544164579017,67.0882704421235,51.1467433391852,1.31194501777566
"e06",3,12284.8,0.505665096506745,1,0.312992361657948,156.103110150926,125.06111832564,1.24828720121923
"d06",3,4323.6,0.476475370663935,1.2,0.376983904892261,94.5283678997285,66.7313645705461,1.52222558486147
"c06",3,2874.6,0.436171822674853,1,0.679977261974571,73.8048261572512,55.9484832678349,1.31914037232551
"b06",3,5585.2,0.450795323785496,1,0.596979409846973,104.895025005733,78.970976981762,1.32821667350936
"a06",3,10199.8,0.448692761916877,1,0.587068038824474,141.76092544951,94.4301162865447,1.50309839926749
"h05",3,8523,0.394493712387186,1,0.395249192102582,168.584433887599,90.8891464673033,1.85481989807115
"g05",3,3917,0.426227851676098,2.2,0.660499944824242,73.7484969306001,28.5673944800819,2.65089765044909
"f05",3,6098.6,0.420011503937553,1.6,0.577260067005199,98.6163906154832,66.3373465270094,1.47440933735394
"e05",3,5682,0.429263540370295,1.8,0.617916307001432,90.5984984214014,55.7209675576636,1.65420803940656
"d05",3,7818,0.436663486684451,1,0.625396815956213,108.038955711075,99.5025338124321,1.08579300027977
"c05",3,4106.2,0.401888861703311,1,0.704739261202262,83.0803170850614,67.4663020605684,1.23151644570082
"b05",3,8767,0.437208311276553,1,0.652902367832893,127.057326776358,93.4802389723083,1.35933622881416
"a05",3,7784,0.404114178258638,1,0.683085147692125,125.42255702985,82.2247057327515,1.52543834230141
"h04",3,6303.8,0.430795776530357,1.4,0.411446219749751,122.595955500249,70.0964277911867,1.77269184792937
"g04",3,12948.2,0.483448794811856,1,0.505654700512411,150.209252708716,121.004217799249,1.24135689227058
"f04",3,6271.8,0.463999551555579,1.8,Inf,92.1687303645327,52.8930332548122,2.75330883672553
"e04",3,8018,0.479908276911713,1,0.461760898975075,151.685724171731,81.8337819762422,1.85380237003835
"d04",3,7527.8,0.471439970378116,1,0.383860120725889,148.983700811588,79.4137946070654,1.87604523604931
"c04",3,7275.4,0.485433125661397,1,0.569515729930392,117.325981947368,88.6602008266078,1.32346651571178
"b04",3,10036,0.46526983141181,1,0.530998773004398,139.475130501297,102.868741386453,1.35585960877341
"a04",3,10332.4,0.449486767083595,1,0.49332607820788,129.036176495931,111.777918111675,1.1544810343467
"h03",3,3235.4,0.403033449717892,1,0.49653511253387,110.222929783142,44.6961443523408,2.46609529187001
"g03",3,5377,0.496076908909996,1,0.544983798174492,130.923248308273,61.2353016225581,2.14198749112916
"f03",3,9136.4,0.539580080733608,1,0.341554388343215,150.854132722569,112.329146856715,1.34277879252628
"e03",3,6306.2,0.456190871325661,2,0.635393482568462,90.2563515018742,47.4125684944375,1.88478251942564
"d03",3,8867.2,0.478249704179408,1,0.360915012816627,120.180531610978,107.999269415684,1.11282116394034
"c03",3,7070.4,0.446935349751403,1,0.669066115250847,117.464239779594,81.1019873450879,1.44841258973066
"b03",3,5071.8,0.406741514401416,1,0.716030003548931,83.9114704514459,81.1586508028705,1.03390719506806
"a03",3,10113.4,0.440965837143139,1,0.460481855765872,132.675612840152,107.663282203133,1.23238671014208
"h02",3,12093.4,0.498914236575541,1,0.283216243617672,156.006805467617,132.436716291927,1.1780122952731
"g02",3,6781.2,0.487772321390008,1,0.464150285670626,159.211685836977,76.1837851202301,2.08984104073981
"f02",3,7447.8,0.484085313492038,1.4,0.377996007578098,137.584515611617,62.3373910111082,2.20360533541103
"e02",3,8451.4,0.490035203264254,2,0.67976706065417,101.331200404848,59.685512579404,1.68744790118465
"d02",3,5027.2,0.433150405341515,1,0.664897792055521,98.5572263768466,68.3724073615451,1.44179430792329
"c02",3,346,0.516732782474908,1,0.721458463979988,30.8913554496894,14.6828865499185,2.11457984728589
"b02",3,6629,0.443409983488659,1,0.574754906590727,103.766621429395,95.2882342758199,1.08911003287928
"a02",3,8722.8,0.454173768038973,1,0.516600283007148,113.579312846352,110.328672796431,1.02950389005447
"h01",3,8353.8,0.41663172887627,2,0.603807044091941,94.1573974778568,66.9157218215953,1.44540948658503
"g01",3,6324.4,0.418469708602747,2,0.770405496947913,80.8095053025353,50.6667857635932,1.63028591239158
"f01",3,6088.4,0.409990375210164,1,0.404736590608133,135.959088008934,70.0657734634764,1.94047120132396
"e01",3,7319.6,0.44583232389536,1,0.468992966440292,132.485540338816,88.5808072479068,1.49586452875749
"d01",3,5186,0.409568173121671,1,0.493243036164278,134.601601640147,62.6344477321528,2.14905651712178
"c01",3,5516.6,0.386773492847861,2,0.773003118831196,73.645564970883,49.3011107959184,1.4955140636018
"b01",3,8087,0.430404956346474,1,0.378095414026527,153.859785129487,87.2113167713788,1.76419078639707
"a01",3,7803,0.437086358250713,1,0.385102255212005,159.025862494133,83.0094294997911,1.91622801074243
"h12",4,8132.4,0.44813641341575,1.8,0.626763215833192,101.077025096027,66.4209869489688,1.54615490379104
"g12",4,7023,0.459391394757632,2,0.61052348948291,77.2623873945676,51.5276056557869,1.66144981947694
"f12",4,5514.2,0.427124228039835,1.2,0.654689614022159,108.431077433934,56.9102064020029,1.97319116613058
"e12",4,3710.4,0.405802670900713,1,0.685894018458223,90.9675946485745,56.8274370133048,1.60056290377492
"d12",4,6593.8,0.457789982926456,1,0.370770928958601,136.654082880627,85.0590670665367,1.60657571958067
"c12",4,5595.4,0.422704996025435,1,0.481055315680814,127.026677825205,74.0154117604027,1.71633589037683
"b12",4,8239.4,0.462658003228288,1,0.436214282153873,157.014331552455,87.2158303167654,1.80034664348003
"a12",4,7431,0.429709486489556,1.8,0.599383309552502,107.437482324317,56.1241838532222,1.79002701154668
"h11",4,5175.4,0.423631130525138,1.4,0.64931735707595,101.949834302843,55.9525079087744,1.78086304970182
"g11",4,5200.6,0.436036932802498,1,0.540285475297986,107.334494087014,72.3344821036993,1.48385525321056
"f11",4,5998.6,0.431572557047987,1.8,0.691504092394823,80.5265402131318,55.9224452454745,1.45974715252699
"e11",4,3949.8,0.417108479929347,1,0.667577652558691,97.7860743369862,57.0592358720083,1.71379846102813
"d11",4,4539,0.382713767934573,1.8,0.823665597975549,69.1641719162781,46.6271889581526,1.47801704431579
"c11",4,5425.8,0.423505434631817,1,0.487978661199071,120.87808335036,70.3122985251552,1.71920831851355
"b11",4,6735.6,0.450225866761959,1,0.401695938679749,124.599565468237,95.4715174652022,1.30547453325513
"a11",4,6046.6,0.429313989572369,1.2,0.430091266194831,116.972087763956,73.7866496861847,1.55855108790424
"h10",4,8271,0.450601969624686,2.2,0.579526864029741,97.9823072507856,57.2504493243452,1.71297955839812
"g10",4,3804.6,0.453675740216044,1.2,0.486715498041454,114.946835342816,48.7589709700317,2.32294376827611
"f10",4,7026,0.462873376262272,2,0.695609009163365,84.8004433430906,58.8850309234083,1.46300047135378
"e10",4,4487.4,0.457843965284047,1.8,0.796346293636852,72.8222331837401,44.5926779184201,1.61481988513124
"d10",4,6576.2,0.434341465733471,1,0.545197471793857,127.385665064225,77.0306250775761,1.65377668887845
"c10",4,6382.8,0.460707174151331,1,0.396858275412981,151.984929437749,70.796186273957,2.14690788541459
"b10",4,7416.6,0.458361426556074,2,0.739953907627209,84.1125352098071,53.4027189963639,1.50770472087763
"a10",4,7614.4,0.448355665252736,1,0.348483644903806,129.941230585446,101.113484864196,1.28528855014442
"h09",4,3154.4,0.391977036245897,1,0.807132370863021,77.5798488407742,52.7218954131853,1.47177749945278
"g09",4,9396.4,0.441453273226098,1,0.484622675035959,136.466023562148,98.7776451547746,1.38170309963896
"f09",4,4345.2,0.405450248703815,1,0.723593045482211,90.225322753236,64.9544292397992,1.38910053427231
"e09",4,6151.8,0.451954581058617,1,0.704866986701998,98.8540270438288,83.5887963715447,1.18273056238321
"d09",4,8723.2,0.451856417323508,2,0.608649776276598,90.4213849093883,66.1006851119845,1.38920565923235
"c09",4,7726.4,0.421729909100426,1,0.582605826134639,153.954987100719,66.4987567314108,2.31515120864699
"b09",4,4218.8,0.465179341635789,1,0.547558819676153,121.013766614898,48.6432045034967,2.4884480703046
"a09",4,6414,0.430434883815906,1.2,0.74007821051674,98.0856325344765,73.6890986701441,1.35806436311314
"h08",4,7700.2,0.394957305387308,1,0.602853858709112,117.903342561322,90.3004103272215,1.30578490142279
"g08",4,2730.4,0.4134500936412,1,0.779584861827642,75.1163405305827,47.3854451498249,1.58527636763194
"f08",4,4913.2,0.447879613112705,1,0.582253104711263,108.30289172884,65.0587505887144,1.66481843251326
"e08",4,8528,0.432150096120558,1,0.621576528598155,129.080019975694,89.0354199506045,1.44979622361146
"d08",4,1017,0.561726287986547,1,0.866261970276183,42.1888133113273,30.5694650777557,1.39232460065936
"c08",4,6832.8,0.44946014171682,1.2,0.469140590141137,129.655589933852,73.750184677608,1.74205138392479
"b08",4,5521.4,0.504193315818562,1,0.49732306373658,121.457946613421,71.853869953246,1.6905320244865
"a08",4,7117.4,0.422427334481106,1,0.354890417951153,147.304359070492,98.9619267154424,1.48878588949394
"h07",4,8723,0.429449608784715,1.2,0.505004938366247,136.861723216368,74.8597113358183,1.77438021526655
"g07",4,7306.2,0.473117996216211,1.8,0.593346753481035,107.813617944759,57.8386118765837,1.95233173747067
"f07",4,12332.2,0.482932371427526,1,0.408270153634513,155.067034285617,115.600509894657,1.34142297678703
"e07",4,5885.4,0.455712841182822,1,0.481328783915342,125.002142873686,71.7702037002467,1.74170223976726
"d07",4,9305.8,0.48786278678327,1,0.410088986552728,142.876888093786,103.740781180977,1.37728771851038
"c07",4,9092.2,0.454114917805862,1,0.406072391766283,139.851533978961,101.126665113307,1.38292475640434
"b07",4,11635.6,0.486090583664241,1,0.433905732054053,139.791467645554,128.030280048683,1.09197576847058
"a07",4,12128.8,0.454791401323276,1,0.443582835606883,148.705397950271,115.902297797526,1.28304295709499
"h06",4,10581.2,0.467596553756691,1.4,0.650041466729763,102.245239016213,96.4863617033636,1.11695041950143
"g06",4,6797.4,0.464267290100457,1,0.70079426629128,115.077558643342,77.5590081418387,1.48381419443855
"f06",4,3339.2,0.46873225006524,1.2,0.876577039554348,84.3833342039421,43.648251099958,1.91392100273118
"e06",4,5648.4,0.471114013090222,1,0.629432329694837,97.8409231751094,78.3385402118877,1.24938605025998
"d06",4,9655.6,0.477175635061469,1,0.600443194087074,156.378176020965,90.5253333994673,1.72750010862919
"c06",4,1696.4,0.51394775349802,1,0.773359607689544,59.3983640422397,37.6107351692326,1.57903083391443
"b06",4,14504,0.506653546640791,1,0.581703397471475,143.094018984291,136.766104447672,1.04657338822607
"a06",4,9509.2,0.461945047914418,2,0.713554735600665,85.4753287333702,55.2979228020146,1.59603480858127
"h05",4,11510,0.473943206813702,1,0.472050506308753,127.952355668264,122.939605155197,1.04073637520277
"g05",4,7274.8,0.423437959717788,1,0.603928888426776,134.341569329265,74.8754063378053,1.79436442818971
"f05",4,5141.2,0.474576554882652,1,0.46017133451283,117.540396992722,79.4649050998788,1.47918612153192
"e05",4,11089,0.482735375324876,1,0.621419943912308,136.484028985755,112.887990630684,1.20906366237102
"d05",4,15475.2,0.502115666256205,1,0.51922620569006,149.809540466747,141.522598927885,1.05860702264093
"c05",4,7250.4,0.50726011699814,1,0.341617169279036,159.439137435572,76.0283578969885,2.09713371848491
"b05",4,8126,0.495185252138331,2,0.671206518931187,97.2368961628087,57.3746196927224,1.71144179173407
"a05",4,5708,0.452316987159065,1,0.624352379258029,126.596777651785,58.9596611406481,2.14779018501807
"h04",4,5213.8,0.427406405547015,1.2,0.687742663095185,85.9076619720974,70.0170595242228,1.34713731050709
"g04",4,3818.4,0.419850825299344,2,0.893893241001898,54.3521398471642,40.4124326405368,1.3194869421373
"f04",4,3254.8,0.45368131869521,2,0.881265641514222,52.0695073720969,39.3845354872432,1.31140590857439
"e04",4,4201.4,0.463170656481695,1,0.666994421635554,96.4011248782298,60.7947650567142,1.58583039808341
"d04",4,6143,0.435586451686274,2,0.686304053694361,85.9401215660814,48.0127811062648,1.78813042962378
"c04",4,6623.4,0.4512554977455,1,0.418925759092188,134.176193744126,79.3063324182759,1.69194595350802
"b04",4,4888.4,0.453876083874335,1,0.60957338989355,118.586260881317,58.8628854693235,2.01479429707756
"a04",4,6999.4,0.407320860732489,2,0.690966669520365,94.5638586956644,50.8446088526039,1.7765044991234
"h03",4,4295,0.43482195266447,1.2,0.643458484418877,95.2776563383915,53.4200727153584,1.82268088482948
"g03",4,7774.4,0.485461723041909,1,0.510486198347455,139.086060764705,82.4211237533758,1.68753061522319
"f03",4,2422.2,0.457185877964495,1,0.783951085315559,65.0771019974176,48.7530257454808,1.3346975573431
"e03",4,6910,0.497764917462618,1,0.547821641555857,124.543233187852,81.6294719383733,1.52568628202014
"d03",4,8975.8,0.469938557674217,1,0.388525994465125,144.851290280986,96.9564471269701,1.49406476450443
"c03",4,7416.4,0.473394220895547,1,0.556547084406004,113.915628833303,93.733382381622,1.21552125500348
"b03",4,6795.6,0.489238421179728,1,0.368685611775928,148.109794650884,83.7165059187312,1.76919584980107
"a03",4,6608,0.445405816768312,1,0.490546915537243,131.507132091157,76.9492768701764,1.70894622991559
"h02",4,4197.8,0.429828501385631,2,0.729019652935393,64.3373904308659,37.0891196962346,1.63283390458158
"g02",4,3252,0.407735994084805,1.8,0.868387901554113,56.1481995739148,41.0053574483741,1.32564493195146
"f02",4,5292,0.438582971296433,1,0.478986891089618,116.142054676234,71.9445649243111,1.61453635732586
"e02",4,7186.6,0.446649141005428,1,0.411801307343953,120.544849825111,98.1512039486324,1.22829320104051
"d02",4,7381.4,0.439164080913514,2,0.647300345436846,93.992364293984,55.5304218879764,1.68629419948526
"c02",4,5913,0.43003220120212,1,0.461796465600167,139.719253011097,65.2063781182925,2.14305972580893
"b02",4,4736,0.420899541341031,1,0.479107112849273,105.617319805608,74.5630373035928,1.41652133222683
"a02",4,6247.4,0.392241458035068,1.6,0.530497789358884,108.101481844411,63.8721274629772,1.65945794675218
"h01",4,7595,0.463923405169715,1,0.603104597970409,113.041786383888,93.332772713073,1.21118723377142
"g01",4,7368.6,0.453835211490437,1,0.433890178566986,162.287660567618,71.9344973640934,2.25627301436128
"f01",4,5467.2,0.463344123890789,1.8,0.656600276006623,80.3368298059243,54.9606463003698,1.65995993998165
"e01",4,9742.4,0.49000098227229,1,0.448338873043598,164.763934244851,85.0939482709436,1.93649466510845
"d01",4,7653,0.474845309262695,1.8,0.584685685505963,107.561574528301,60.4281782530074,1.68850601644144
"c01",4,6599,0.465562393717956,1,0.488089990708517,156.455733317717,63.6979685329314,2.45626530041356
"b01",4,8482.8,0.48425414779017,1,0.410262738405568,140.132521056088,103.646004638201,1.35212336072183
"a01",4,5787.8,0.449896119846473,1.2,0.36835364595691,128.926464433425,71.016981114976,1.79274105299516
"h12",5,2390.4,0.342201770563082,2.4,0.816259020075524,39.4031571695716,24.863733350355,2.07829764805232
"g12",5,6501.2,0.427337893568284,2,0.620867859672969,98.0695715632141,48.062114804195,2.01569406640522
"f12",5,5015,0.428569253020516,1.6,0.533705831319857,102.919596122978,42.1418298176555,2.26159530322536
"e12",5,3851.4,0.437921622500611,1,0.362731055437399,127.746295645022,46.3814660075158,2.7547600649541
"d12",5,8490.4,0.415054116787887,1,0.509544165964901,146.646566893741,78.4704489990021,1.86931319073114
"c12",5,10782.6,0.43602189538921,1,0.447219978903318,135.811622096387,113.010787382255,1.20183563164006
"b12",5,10469.2,0.459996330795548,1,0.284470047951373,167.271337147153,119.882154226242,1.39534587494687
"a12",5,6996.6,0.419130288257052,1.8,0.599672503020792,98.9776559777636,53.7217719292362,1.84292882397629
"h11",5,6603.4,0.395803624138818,1.6,0.34582300290526,103.093653504099,65.8938849277751,2.14320999808701
"g11",5,4275.6,0.422213251759367,2.6,0.74258173856842,60.1328290187442,32.6115637051054,2.08494965482889
"f11",5,6067.4,0.399288263443805,1,0.442434042387543,116.816977079306,81.366084502993,1.43575363264434
"e11",5,5482.6,0.384306393938376,1,0.422775954724684,134.814987433559,56.541269876284,2.38440055742134
"d11",5,4055.6,0.401692756245884,1.2,0.504890081641828,94.2621761905593,51.1677134811881,1.85310232810493
"c11",5,8575.8,0.398432523721497,1,0.428872836657732,125.001001473505,97.2066256479036,1.28594445602063
"b11",5,6045.4,0.413951222842026,1,0.441331567008368,117.251399727799,76.7400122027013,1.5281607926262
"a11",5,11527.6,0.413113429832794,1,0.347150885220489,150.38124034413,120.984004755506,1.24320684883951
"h10",5,7718.2,0.538920159156229,2.2,0.63109915052848,96.6120294859204,48.5999976829106,1.90419816059892
"g10",5,5514.8,0.451083249201829,1,0.424079020575403,131.293329919361,66.3000516426767,1.98029710325569
"f10",5,5349.8,0.434045363703041,1,0.448608902135992,113.934733065152,74.9036844463402,1.5211401403258
"e10",5,3951.8,0.454900203854906,1,0.490169802384275,108.199470021902,55.8658059794459,1.93687986818719
"d10",5,3802.6,0.438314856985918,1,0.466436599691854,97.0852711447119,68.4549471118943,1.41828470634068
"c10",5,6694,0.443688836513946,1,0.367189651642791,127.820390524786,81.0586984488272,1.57692342535535
"b10",5,4843.6,0.479138070986323,3,0.860407395743982,51.000870542786,33.6073245414125,1.48298452381221
"a10",5,10135.6,0.420866019631461,1.2,0.341372545735835,145.997068166195,101.440364552902,1.51453526394592
"h09",5,6999.2,0.416939964783933,2.2,0.493568281418616,86.3641318185748,54.4864518562971,1.87079018619572
"g09",5,4515.4,0.415274311660422,2,0.638255181280807,67.7127902617957,45.5584804740852,1.50007266134583
"f09",5,5583,0.452185989909576,1,0.444220945844809,120.644076172676,71.3079814021222,1.6918653075775
"e09",5,3540.4,0.451838873485606,1,0.496563857229236,92.718062002228,57.5648936919978,1.61072909516074
"d09",5,11805.4,0.471568598757227,1,0.366722579177044,141.891092976071,127.003855853066,1.11719896428763
"c09",5,7207.6,0.44701768123127,1,0.362078894440468,121.831990619896,92.981447252582,1.3102898095683
"b09",5,9178.4,0.449234642805624,1,0.333137843065124,160.871063566392,90.472667006553,1.77815067562207
"a09",5,10865.2,0.446323763018143,1.2,0.373442884228346,146.735610900396,105.23304062855,1.55293680714537
"h08",5,4263,0.388275566642942,1.6,0.797603765466329,73.2126198016113,48.1228777757375,1.59966140038721
"g08",5,5742.4,0.42127742597037,2,0.624084198879229,85.7725048892679,48.3537100224431,1.7737680446018
"f08",5,2800,0.391607920721589,1,0.675322568355767,80.3480689247125,48.786531718966,1.64704191287672
"e08",5,2909.8,0.510057410345345,1,0.522077264699398,92.8262080126945,48.1268857289814,1.92306590252627
"d08",5,8601,0.442115131727484,1,0.492312516696807,129.278504476546,99.0446923279549,1.3052794054014
"c08",5,7657.6,0.48124006594717,1,0.262841461453142,135.473950230164,98.0428050344686,1.38177601468968
"b08",5,8627.2,0.54631252835203,2.2,Inf,86.8320447054566,51.7286585783396,1.37040962515054
"a08",5,6986.2,0.443991562770912,2,Inf,85.4128979477126,49.3854730018505,1.62253322795688
"h07",5,8227,0.454816896644984,1.4,0.555302796836479,121.273713046584,67.995455566495,1.81343755029626
"g07",5,9106.4,0.472390319850293,1,0.263398374635957,149.432289141538,117.562285562297,1.27109274934196
"f07",5,5952.4,0.414550584351286,2,0.640844785456821,96.2319829289648,41.5110460940771,2.20024329215789
"e07",5,10474,0.478471024857142,1,0.355727543728305,163.220203519072,102.521757279576,1.59213903321937
"d07",5,944,0.441915012973647,1,0.893042110431419,38.1635182698008,31.6954698270336,1.20399195931669
"c07",5,5650,0.401453980074095,1,0.558866630968376,112.623857580087,69.8400046483245,1.61264990623288
"b07",5,6288.6,0.45724805163974,1,0.495557066513605,122.877867394343,78.7271844010203,1.56148922410756
"a07",5,9771,0.458392128349742,1.2,0.354128653614257,130.886807523693,92.7794195839516,1.54682768869468
"h06",5,6394.8,0.412845099440587,1,0.284533981653464,128.737027118131,78.1670519197084,1.6468467051681
"g06",5,5152.6,0.436641294903257,1.2,0.52207057964111,107.218814254566,65.2195717835929,1.66728264627538
"f06",5,8209.8,0.464997952800705,2,0.492002171136665,98.8789988880466,62.2912078288435,1.65335148640912
"e06",5,7229.4,0.482058493624868,1,0.356154353755862,143.580352019888,85.9436039271154,1.6706776961968
"d06",5,7542,0.479095571313641,1,0.381015917317181,158.539560748746,76.6852619573931,2.06741437765912
"c06",5,3404.8,0.434275587431156,1,0.524500924868572,92.8484736586762,54.6197105268806,1.70027766265749
"b06",5,4268.8,0.447765476591691,1.4,0.969656603410379,86.829641473987,46.4417366672765,1.83334735707203
"a06",5,5197.8,0.465484681992865,2.8,0.66519327565148,60.7414121266788,38.8959919279608,1.62154037195247
"h05",5,7494.2,0.394496455402905,1,0.195266792069098,148.287425932099,102.980596218859,1.44050590041341
"g05",5,5742.4,0.438280320822982,1.2,0.360325240296853,93.8811707775501,79.0472869856378,1.25202866678543
"f05",5,5016,0.405041648246259,1.2,0.571489257358342,93.8049416280591,65.118357713568,1.47269644204982
"e05",5,8342.4,0.41188083393905,2.8,0.701034043512328,83.3842320916944,48.8403308470157,1.69607735144735
"d05",5,6695.8,0.42011412719048,1,0.462223841155638,121.874630481354,79.9247487051691,1.52492706229143
"c05",5,4089,0.417635709034889,1,0.600405933892981,100.3394779615,57.7004349265817,1.7392278909321
"b05",5,6049.6,0.395290942113573,2,0.695027522786831,80.7627300376841,51.5144574422974,1.5696778761629
"a05",5,5401.2,0.372964608977212,1.2,0.354593826050175,119.555433817458,63.3961041435485,1.92711934441596
"h04",5,7366.2,0.448561194517774,3.6,0.633780103970679,75.1654177160136,34.9795720506592,2.2438296493909
"g04",5,7479.6,0.439411205222033,1,0.299405450086021,151.97280113261,87.6746503161552,1.73346515757113
"f04",5,7333.6,0.472501521045712,2,0.567646224376355,103.722343786544,65.8978436786219,1.64719468593355
"e04",5,5309.4,0.447435531724591,1,0.526365995959028,100.407300917084,79.1977155859832,1.26780084831593
"d04",5,5279.4,0.499924691299137,1,0.452678485241077,124.732171167247,67.2332125950166,1.85522302424385
"c04",5,4127,0.410199065292956,1,0.476181285663386,103.340171213321,57.5304643493167,1.79632575856123
"b04",5,11349.2,0.451039897905607,1,0.352106293388348,154.565466558802,109.362210046109,1.41335559320499
"a04",5,5200.6,0.392224262216348,1.2,0.583536794067929,92.507416806894,69.4514895085465,1.55052433403494
"h03",5,4086.4,0.471577861239627,2,0.588926236003864,86.1315492244685,40.6811771420355,2.15964673281327
"g03",5,7218.2,0.457353124565358,1,0.366616843098873,131.231580512468,83.4851896772596,1.57207457624856
"f03",5,4610.6,0.411044954143043,1,0.528329972641801,98.6841755518214,65.3515077461996,1.51033166564284
"e03",5,5288.4,0.447320915512962,2,0.685424708667473,72.2422863823257,44.3287606443068,1.50329087917301
"d03",5,4372.4,0.49598887076093,3.8,0.820666003090806,42.9879133712086,29.939933119458,1.55234292557521
"c03",5,3965.8,0.388243273187494,1.8,0.748042802162197,69.5311442223651,45.3746793663051,1.50342975683617
"b03",5,6019.4,0.444352581357962,2,0.515821604292703,90.4727344416896,49.52811843059,1.79777405595903
"a03",5,7166.2,0.469872058075765,2,0.687113005806788,74.7635977094366,62.4428076108532,1.20124471571874
"h02",5,7168,0.45357723768044,1,0.545057393380923,139.847006998264,72.5785579337819,1.92683248074799
"g02",5,3877,0.423111379415911,2,0.790859028132851,59.3500583708421,41.9749012101097,1.3575318598276
"f02",5,4531,0.445532200100264,1,0.560056900406926,109.409232119508,62.2962277850613,1.75628906908328
"e02",5,7986.2,0.479245134165227,1,0.591768501158426,129.237395011804,85.5992244723064,1.50994093884352
"d02",5,6355.2,0.454162012002925,1,0.361889442563982,134.957130280137,71.9207986024349,1.87642395542938
"c02",5,6096,0.421380224581614,2,0.625465548284054,77.7793166720854,53.3487482060633,1.46103543527607
"b02",5,8906.2,0.423952072673933,1,0.517241262108248,124.481106595028,96.2606845173202,1.29343034843209
"a02",5,8868,0.453851605073562,1,0.362515047512661,146.881397057708,89.000517723047,1.65016395437979
"h01",5,3877.8,0.517637435222118,1.2,0.758178962066298,85.6670263912508,49.4669957922979,1.73534766166346
"g01",5,3369,0.380413537974435,1.4,0.704872099221511,78.6703815925372,45.0263731679148,1.74960087175949
"f01",5,4513.6,0.397677563197639,2.2,0.806611774891058,57.324072797902,44.9948958914767,1.2832287562051
"e01",5,4245,0.452716559306505,2.2,0.830244209908878,55.1549050927162,43.2226035199329,1.24419339176819
"d01",5,5140.8,0.44909006120489,1,0.407283507564539,133.648016306016,62.7865955652144,2.12871660777849
"c01",5,3809,0.333825123206511,2,0.832031486364643,56.0747496185833,41.9203700771422,1.30446599159468
